127.0.0.1 - - [13/Apr/2018:09:53:04 +0530] "GET / HTTP/1.1" 404 994
192.168.8.102 - - [13/Apr/2018:10:02:20 +0530] "GET /Ecommerce/reg HTTP/1.1" 200 11079
192.168.8.102 - - [13/Apr/2018:10:02:21 +0530] "GET /Ecommerce/.resources/css/registerpage.css HTTP/1.1" 404 1076
192.168.8.102 - - [13/Apr/2018:10:02:21 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
192.168.8.102 - - [13/Apr/2018:10:02:21 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
192.168.8.102 - - [13/Apr/2018:10:02:21 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:02:21 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
192.168.8.102 - - [13/Apr/2018:10:02:21 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
192.168.8.102 - - [13/Apr/2018:10:02:21 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
192.168.8.102 - - [13/Apr/2018:10:02:21 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:02:22 +0530] "GET /Ecommerce/admin/add HTTP/1.1" 302 -
192.168.8.102 - - [13/Apr/2018:10:02:23 +0530] "GET /Ecommerce/login HTTP/1.1" 200 9471
192.168.8.102 - - [13/Apr/2018:10:02:23 +0530] "GET /Ecommerce/resources/css/loginpage.css HTTP/1.1" 200 612
192.168.8.102 - - [13/Apr/2018:10:02:23 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
192.168.8.102 - - [13/Apr/2018:10:02:23 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
192.168.8.102 - - [13/Apr/2018:10:02:23 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
192.168.8.102 - - [13/Apr/2018:10:02:23 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
192.168.8.102 - - [13/Apr/2018:10:02:23 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:02:23 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
192.168.8.102 - - [13/Apr/2018:10:02:23 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:02:24 +0530] "GET /favicon.ico HTTP/1.1" 404 1016
192.168.8.102 - - [13/Apr/2018:10:02:37 +0530] "POST /Ecommerce/j_spring_security_check HTTP/1.1" 200 7816
192.168.8.102 - - [13/Apr/2018:10:02:37 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
192.168.8.102 - - [13/Apr/2018:10:02:37 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
192.168.8.102 - - [13/Apr/2018:10:02:37 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:02:37 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
192.168.8.102 - - [13/Apr/2018:10:02:37 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
192.168.8.102 - - [13/Apr/2018:10:02:37 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
192.168.8.102 - - [13/Apr/2018:10:02:37 +0530] "GET /Ecommerce/resources/images/noaccess.jpg HTTP/1.1" 200 8998
192.168.8.102 - - [13/Apr/2018:10:02:37 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:02:40 +0530] "GET /Ecommerce/admin/add HTTP/1.1" 302 -
192.168.8.102 - - [13/Apr/2018:10:02:40 +0530] "GET /Ecommerce/login HTTP/1.1" 200 9471
192.168.8.102 - - [13/Apr/2018:10:02:40 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
192.168.8.102 - - [13/Apr/2018:10:02:40 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
192.168.8.102 - - [13/Apr/2018:10:02:40 +0530] "GET /Ecommerce/resources/css/loginpage.css HTTP/1.1" 200 612
192.168.8.102 - - [13/Apr/2018:10:02:40 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
192.168.8.102 - - [13/Apr/2018:10:02:40 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
192.168.8.102 - - [13/Apr/2018:10:02:40 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
192.168.8.102 - - [13/Apr/2018:10:02:40 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:02:40 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:02:52 +0530] "POST /Ecommerce/j_spring_security_check HTTP/1.1" 200 7816
192.168.8.102 - - [13/Apr/2018:10:02:53 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:02:53 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
192.168.8.102 - - [13/Apr/2018:10:02:53 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
192.168.8.102 - - [13/Apr/2018:10:02:53 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
192.168.8.102 - - [13/Apr/2018:10:02:53 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
192.168.8.102 - - [13/Apr/2018:10:02:53 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
192.168.8.102 - - [13/Apr/2018:10:02:53 +0530] "GET /Ecommerce/resources/images/noaccess.jpg HTTP/1.1" 200 8998
192.168.8.102 - - [13/Apr/2018:10:02:53 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:02:55 +0530] "GET /Ecommerce/admin/add HTTP/1.1" 302 -
192.168.8.102 - - [13/Apr/2018:10:02:55 +0530] "GET /Ecommerce/login HTTP/1.1" 200 9471
192.168.8.102 - - [13/Apr/2018:10:02:55 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
192.168.8.102 - - [13/Apr/2018:10:02:55 +0530] "GET /Ecommerce/resources/css/loginpage.css HTTP/1.1" 200 612
192.168.8.102 - - [13/Apr/2018:10:02:55 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
192.168.8.102 - - [13/Apr/2018:10:02:55 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
192.168.8.102 - - [13/Apr/2018:10:02:55 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
192.168.8.102 - - [13/Apr/2018:10:02:55 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
192.168.8.102 - - [13/Apr/2018:10:02:55 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:02:55 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:03:09 +0530] "POST /Ecommerce/j_spring_security_check HTTP/1.1" 302 -
192.168.8.102 - - [13/Apr/2018:10:03:09 +0530] "GET /Ecommerce/ HTTP/1.1" 200 12458
192.168.8.102 - - [13/Apr/2018:10:03:10 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
192.168.8.102 - - [13/Apr/2018:10:03:10 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
192.168.8.102 - - [13/Apr/2018:10:03:10 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:03:10 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
192.168.8.102 - - [13/Apr/2018:10:03:10 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
192.168.8.102 - - [13/Apr/2018:10:03:10 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
192.168.8.102 - - [13/Apr/2018:10:03:11 +0530] "GET /Ecommerce/resources/images/Cone_IceCreams/0.51-500x500.jpg HTTP/1.1" 200 45890
192.168.8.102 - - [13/Apr/2018:10:03:11 +0530] "GET /Ecommerce/resources/images/Exotic_IceCreams/AICEE004-500x500.jpg HTTP/1.1" 200 96224
192.168.8.102 - - [13/Apr/2018:10:03:11 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:03:11 +0530] "GET /Ecommerce/resources/images/Stick_IceCreams/arun%20i%20bar%20Classic%20vanilla-500x500.jpg HTTP/1.1" 200 25906
192.168.8.102 - - [13/Apr/2018:10:03:11 +0530] "GET /Ecommerce/resources/images/FamilyPack_IceCreams/Arun%20Ice%20Cream%20Vanilla%20Blossom%20Choco%20250%20ml-500x500.jpg HTTP/1.1" 200 33282
192.168.8.102 - - [13/Apr/2018:10:03:11 +0530] "GET /Ecommerce/resources/images/img2.jpg HTTP/1.1" 200 47535
192.168.8.102 - - [13/Apr/2018:10:03:12 +0530] "GET /Ecommerce/resources/images/img3.jpg HTTP/1.1" 200 51987
192.168.8.102 - - [13/Apr/2018:10:03:12 +0530] "GET /Ecommerce/resources/images/Other_Products/Dairy-Whitner-200g-570x598.png HTTP/1.1" 200 173638
192.168.8.102 - - [13/Apr/2018:10:03:13 +0530] "GET /Ecommerce/resources/images/img5.jpg HTTP/1.1" 200 7704
192.168.8.102 - - [13/Apr/2018:10:03:13 +0530] "GET /Ecommerce/resources/images/img4.jpg HTTP/1.1" 200 24275
192.168.8.102 - - [13/Apr/2018:10:03:13 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide2.png HTTP/1.1" 200 601533
192.168.8.102 - - [13/Apr/2018:10:03:13 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide5.jpg HTTP/1.1" 200 209147
192.168.8.102 - - [13/Apr/2018:10:03:14 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide4.png HTTP/1.1" 200 1076841
192.168.8.102 - - [13/Apr/2018:10:03:14 +0530] "GET /Ecommerce/resources/images/Cup_IceCreams/Screen_Shot_2017-08-28_at_1.46.58_PM_1024x1024@2x.png HTTP/1.1" 200 1570278
192.168.8.102 - - [13/Apr/2018:10:03:17 +0530] "GET /Ecommerce/categoryproductlist?id=1001 HTTP/1.1" 200 8326
192.168.8.102 - - [13/Apr/2018:10:03:17 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:03:17 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
192.168.8.102 - - [13/Apr/2018:10:03:17 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
192.168.8.102 - - [13/Apr/2018:10:03:17 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
192.168.8.102 - - [13/Apr/2018:10:03:17 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
192.168.8.102 - - [13/Apr/2018:10:03:17 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
192.168.8.102 - - [13/Apr/2018:10:03:17 +0530] "GET /Ecommerce/resources/images/ARUN%20ICE%20CREAM%20CASSATA%20SLICES%20145%20ML-4-500x500.jpg HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:03:17 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:03:37 +0530] "GET /Ecommerce/ HTTP/1.1" 200 12458
192.168.8.102 - - [13/Apr/2018:10:03:37 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
192.168.8.102 - - [13/Apr/2018:10:03:37 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:03:37 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
192.168.8.102 - - [13/Apr/2018:10:03:37 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
192.168.8.102 - - [13/Apr/2018:10:03:37 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
192.168.8.102 - - [13/Apr/2018:10:03:37 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
192.168.8.102 - - [13/Apr/2018:10:03:37 +0530] "GET /Ecommerce/resources/images/Cone_IceCreams/0.51-500x500.jpg HTTP/1.1" 200 45890
192.168.8.102 - - [13/Apr/2018:10:03:38 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
192.168.8.102 - - [13/Apr/2018:10:03:38 +0530] "GET /Ecommerce/resources/images/Exotic_IceCreams/AICEE004-500x500.jpg HTTP/1.1" 200 96224
192.168.8.102 - - [13/Apr/2018:10:03:38 +0530] "GET /Ecommerce/resources/images/FamilyPack_IceCreams/Arun%20Ice%20Cream%20Vanilla%20Blossom%20Choco%20250%20ml-500x500.jpg HTTP/1.1" 200 33282
192.168.8.102 - - [13/Apr/2018:10:03:38 +0530] "GET /Ecommerce/resources/images/Stick_IceCreams/arun%20i%20bar%20Classic%20vanilla-500x500.jpg HTTP/1.1" 200 25906
192.168.8.102 - - [13/Apr/2018:10:03:38 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide5.jpg HTTP/1.1" 200 209147
192.168.8.102 - - [13/Apr/2018:10:03:39 +0530] "GET /Ecommerce/resources/images/img2.jpg HTTP/1.1" 200 47535
192.168.8.102 - - [13/Apr/2018:10:03:39 +0530] "GET /Ecommerce/resources/images/img3.jpg HTTP/1.1" 200 51987
192.168.8.102 - - [13/Apr/2018:10:03:39 +0530] "GET /Ecommerce/resources/images/Other_Products/Dairy-Whitner-200g-570x598.png HTTP/1.1" 200 173638
192.168.8.102 - - [13/Apr/2018:10:03:39 +0530] "GET /Ecommerce/resources/images/img4.jpg HTTP/1.1" 200 24275
192.168.8.102 - - [13/Apr/2018:10:03:39 +0530] "GET /Ecommerce/resources/images/img5.jpg HTTP/1.1" 200 7704
192.168.8.102 - - [13/Apr/2018:10:03:40 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide2.png HTTP/1.1" 200 601533
192.168.8.102 - - [13/Apr/2018:10:03:41 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide4.png HTTP/1.1" 200 1076841
192.168.8.102 - - [13/Apr/2018:10:03:41 +0530] "GET /Ecommerce/resources/images/Cup_IceCreams/Screen_Shot_2017-08-28_at_1.46.58_PM_1024x1024@2x.png HTTP/1.1" 200 1570278
